time,ax,ay,az,aMagnitude,Activity
32959,0.092239618,2.146077633,5.317028046,5.734539615,JOGGING
32960,-2.969020367,-1.864389181,-3.924919128,5.262700744,JOGGING
32961,-3.392066479,-2.329681396,-3.415202141,5.347629014,JOGGING
32962,-3.791495323,-2.723903656,-3.105968475,5.60732807,JOGGING
32963,-4.177949905,-3.097148657,-2.855383396,5.933027014,JOGGING
32964,-4.351865292,-3.389156818,-2.782554626,6.178003375,JOGGING
32965,-4.297026634,-3.656419754,-2.664052963,6.239472855,JOGGING
32966,-4.125390053,-3.777668476,-2.28605175,6.042818449,JOGGING
32967,-3.835370541,-3.751196384,-1.770738602,5.649518271,JOGGING
32968,-3.37365675,-3.522320271,-1.210976601,5.025411852,JOGGING
32969,-0.458625108,-2.285379887,4.626900673,5.180879081,JOGGING
32970,-1.048261523,-2.187143087,5.659031868,6.156873296,JOGGING
32971,-1.661412477,-1.788130641,6.269503593,6.727880641,JOGGING
32972,-2.014339209,-1.240766287,6.451476097,6.871579677,JOGGING
32973,-2.074720621,-0.559262037,6.029340744,6.400796004,JOGGING
32974,-1.851528049,0.197772264,5.450974464,5.760242408,JOGGING
32975,-1.629595637,0.926654816,4.943470001,5.286980872,JOGGING
32976,-1.235646963,1.674019814,4.64439106,5.089158484,JOGGING
32977,-0.700333834,2.158851385,4.679515839,5.200862935,JOGGING
32978,-0.284082323,2.382723808,4.977049828,5.525314516,JOGGING
32979,4.565424442,-2.523511887,-7.835155487,9.412803731,JOGGING
32980,-2.662810802,-1.419068456,-4.495646954,5.414347438,JOGGING
32981,5.304479122,-2.448183775,-8.356985092,10.19658288,JOGGING
32982,5.636054039,-2.756354332,-7.352639675,9.665604199,JOGGING
32983,2.262282372,-3.95907259,-3.287244797,5.621223679,JOGGING
32984,2.205383539,-3.822343826,-2.520645142,5.082094136,JOGGING
32985,1.828794479,-3.977214575,2.73925209,5.163935228,JOGGING
32986,1.739996672,-4.163696289,5.64437294,7.226541434,JOGGING
32987,1.687921524,-4.216187477,8.489319801,9.6277654,JOGGING
32988,1.685818911,-4.218369484,10.86313629,11.77473382,JOGGING
32989,1.498809576,-4.297054291,12.53800011,13.33838642,JOGGING
32990,1.320559621,-4.329489708,13.11710072,13.87611942,JOGGING
32991,2.149164677,-4.235079765,-3.66853714,6.001081084,JOGGING
32992,1.703341007,-4.15887928,12.55268002,13.33294502,JOGGING
32993,2.222411156,-3.25673461,9.63484478,10.41036337,JOGGING
32994,2.108007431,-2.562900305,7.905589104,8.573826006,JOGGING
32995,1.933347344,-1.914139628,6.391805649,6.946721667,JOGGING
32996,1.148030877,-1.518994093,4.465435028,4.854423543,JOGGING
32997,-0.224088788,-2.739534855,3.712675095,4.619439724,JOGGING
32998,0.100997984,-2.485840321,4.09670639,4.792974644,JOGGING
32999,0.422435582,-2.137192011,4.389876366,4.900719949,JOGGING
33000,0.75176841,-1.844082355,4.564525604,4.980029063,JOGGING
33001,2.210939884,-3.774119854,11.14218712,11.9699862,JOGGING
33002,2.22736907,-4.533339977,-3.72129631,6.273785982,JOGGING
33003,2.641011,-4.702762127,-3.347553253,6.34799366,JOGGING
33004,3.302174807,-4.854432106,-3.009264946,6.597389259,JOGGING
33005,5.317673683,-3.055731773,-6.747956276,9.11866569,JOGGING
33006,4.947878361,-3.558951855,-6.19479084,8.690401149,JOGGING
33007,4.628229618,-4.31153965,-5.710147858,8.521482976,JOGGING
33008,4.414626598,-5.098464489,-5.173176765,8.499707406,JOGGING
33009,3.961233377,-5.903579712,-4.146556377,8.230282685,JOGGING
33010,3.203077316,-6.831888199,-2.760897636,8.034734371,JOGGING
33011,2.182966709,-7.677769661,-1.12849617,8.061451124,JOGGING
33012,1.201451302,-8.353347778,0.146869659,8.440584993,JOGGING
33013,0.662641764,-8.873509407,0.9177351,8.945417878,JOGGING
33014,0.468657315,-9.143299103,1.298724174,9.246958562,JOGGING
33015,0.45613879,-9.182869911,1.150499344,9.265895053,JOGGING
33016,0.506002724,-9.005782127,0.901569366,9.064931208,JOGGING
33017,0.84431994,-8.681686401,0.812140465,8.760372542,JOGGING
33018,1.442837596,-8.207673073,0.569892883,8.352990811,JOGGING
33019,2.20021677,-7.601737022,0.150917053,7.915183861,JOGGING
33020,2.789696455,-6.918228149,-0.455737114,7.473418452,JOGGING
33021,3.239351988,-6.267222404,-1.182541847,7.153312742,JOGGING
33022,3.692727804,-5.640541077,-1.860548019,6.993824505,JOGGING
33023,3.726385832,-5.157371521,-2.537598133,6.850097566,JOGGING
33024,5.752679348,-2.576466322,-8.014760017,10.19646392,JOGGING
33025,1.069075346,-1.550503731,4.605021477,4.975259462,JOGGING
33026,-2.557261467,-1.088819981,-5.01303196,5.731980861,JOGGING
33027,-2.391014099,-0.97165513,-5.95545578,6.490648324,JOGGING
33028,1.748119712,-8.476511002,-2.482187271,9.003800028,JOGGING
33029,2.213881016,-8.441995621,-1.841832638,8.919692073,JOGGING
33030,2.474095821,-8.430876732,-1.642308235,8.938568618,JOGGING
33031,2.54382658,-8.438545227,-1.707484722,8.977505405,JOGGING
33032,2.600189924,-8.418561935,-1.934261799,9.020783858,JOGGING
33033,3.012956142,-8.117620468,-2.478997707,9.006614037,JOGGING
33034,3.87471652,-7.532600403,-3.095433712,9.018603373,JOGGING
33035,4.62434721,-6.689163208,-3.5446558,8.87096817,JOGGING
33036,1.221846223,-8.473340034,-3.635157108,9.300793877,JOGGING
33037,4.844572544,-6.120167732,-3.928873539,8.738557289,JOGGING
33038,4.281841278,-5.739037991,-5.076991081,8.777617002,JOGGING
33039,3.901345253,-5.791473389,-5.608924866,8.956656572,JOGGING
33040,3.425683022,-5.811009884,-5.989771843,9.021114497,JOGGING
33041,2.985785007,-5.861865044,-6.265259743,9.084594297,JOGGING
33042,2.584490776,-5.950548649,-6.255085945,9.011921103,JOGGING
33043,1.779321671,-6.112918377,-6.240217686,8.914823243,JOGGING
33044,1.081241608,-6.106963158,-6.437900066,8.939275121,JOGGING
33045,0.611241817,-6.062912941,-6.708536148,9.062945831,JOGGING
33046,4.650438309,-5.840323448,-4.507134438,8.720677455,JOGGING
33047,0.735807657,-8.531472206,-4.997820854,9.914920282,JOGGING
33048,0.384394288,-8.435857773,-6.129323006,10.43456064,JOGGING
33049,0.228352249,-8.175024986,-6.615909576,10.51919378,JOGGING
33050,0.018913388,0.996387005,10.19124317,10.23985264,JOGGING
33051,1.622170925,1.87417078,10.57513332,10.86174017,JOGGING
33052,2.430353165,2.620073795,10.57849026,11.16583447,JOGGING
33053,2.387506008,3.044175625,9.711277008,10.45352052,JOGGING
33054,1.738777637,2.994792461,7.83124733,8.562742802,JOGGING
33055,0.782256067,2.610059738,5.734425545,6.348856017,JOGGING
33056,-2.093249321,-0.289362431,-4.558728695,5.024682144,JOGGING
33057,-1.838334084,-0.469107628,-5.045484066,5.390402919,JOGGING
33058,-1.444819689,-0.663282394,-4.720873356,4.98137458,JOGGING
33059,2.377615213,-4.14123106,0.135734558,4.77716157,JOGGING
33060,2.318812847,-4.531121254,-0.328383446,5.100567471,JOGGING
33061,2.168301344,-4.847196579,-1.152276039,5.43365305,JOGGING
33062,1.854601383,-5.141691685,-2.358413219,5.953037257,JOGGING
33063,1.517541647,-5.467428684,-3.706365585,6.777378174,JOGGING
33064,1.333492279,-5.822205067,-5.008596897,7.79501869,JOGGING
33065,1.080374002,-6.202782631,-5.996294022,8.694668616,JOGGING
33066,0.725425243,-6.698636055,-6.603949547,9.434517285,JOGGING
33067,0.398334205,-7.166959763,-6.880931854,9.943400101,JOGGING
33068,0.240045786,-7.699872017,-6.862084389,10.3166784,JOGGING
33069,0.464338779,-5.932056427,-6.710284233,8.968434559,JOGGING
33070,-2.323239803,-0.935650587,-5.492978573,6.037027315,JOGGING
33071,0.724456549,-5.759335518,-6.472628593,8.69423394,JOGGING
33072,1.718836904,-5.159319878,-4.941460133,7.347857521,JOGGING
33073,1.95773077,-5.115872383,20.59145737,21.30758026,JOGGING
33074,2.164097309,-4.58787632,20.18755341,20.81512044,JOGGING
33075,2.282629967,-3.88749218,19.09457016,19.61952101,JOGGING
33076,2.286015987,-3.061429024,17.51466942,17.9265686,JOGGING
33077,2.290507317,-2.340673447,15.55974293,15.90065332,JOGGING
33078,1.976533055,-1.742647648,13.28351021,13.54234644,JOGGING
33079,1.464629292,-1.282588243,10.70604134,10.88161259,JOGGING
33080,0.940673113,-0.869487047,8.169965744,8.269777137,JOGGING
33081,1.963291049,-5.376404285,20.14985466,20.94700164,JOGGING
33082,0.409009457,-0.562249184,6.290040016,6.328350202,JOGGING
33083,-1.052202463,-1.237663031,-4.566292763,4.846645169,JOGGING
33084,-1.636735559,-1.5114429,-5.284519196,5.734937319,JOGGING
33085,-2.191838264,-1.828671455,-5.886370659,6.541983935,JOGGING
33086,-2.66454792,-1.934820533,-6.464648724,7.255000292,JOGGING
33087,-3.113433361,-1.818787336,-6.667161465,7.57974252,JOGGING
33088,-3.199080467,-1.645749331,-6.675447941,7.583153164,JOGGING
33089,-3.014400005,-1.451068878,-6.576045036,7.378114705,JOGGING
33090,-2.66340661,-1.156651974,-6.319124222,6.954344649,JOGGING
33091,-0.142445445,-0.414701223,4.781934738,4.801996215,JOGGING
33092,2.537010908,-5.35910368,18.97376251,19.87863377,JOGGING
33093,3.463758469,-4.858712673,17.19419479,18.20013863,JOGGING
33094,4.704928875,-3.662211657,14.91439533,16.06198425,JOGGING
33095,1.892633677,-5.061220646,-3.538533688,6.459043065,JOGGING
33096,1.908922195,-5.078942299,-1.939528942,5.762066586,JOGGING
33097,2.114470959,-4.958777428,-0.387160301,5.404660407,JOGGING
33098,2.384358644,-4.621738434,0.997992516,5.29543401,JOGGING
33099,2.658695698,-3.961057186,2.108390808,5.215740469,JOGGING
33100,2.903686047,-3.068117142,3.032603264,5.200136345,JOGGING
33101,3.259320259,-1.999922276,3.40291357,5.118855187,JOGGING
33102,3.71154356,-0.966230631,3.365660667,5.102629612,JOGGING
33103,4.104432583,0.073409557,2.971617699,5.06776751,JOGGING
33104,4.372948647,1.182242393,2.098347187,4.992337915,JOGGING
33105,4.530335903,2.551235199,0.663826942,5.241508432,JOGGING
33106,5.02577877,4.012170792,-1.306436539,6.5622209,JOGGING
33107,5.632914543,5.342225552,-2.612617493,8.191145845,JOGGING
33108,6.410967827,6.159993172,-2.713335037,9.295601722,JOGGING
33109,7.200830936,6.190937042,-1.049014568,9.554061922,JOGGING
33110,7.569112301,5.273092747,1.891676426,9.416762068,JOGGING
33111,7.30603838,3.454196692,5.339150906,9.685876521,JOGGING
33112,6.661902905,1.005157232,8.793268204,11.07758354,JOGGING
33113,5.73935318,-1.596041441,12.23141861,13.6049669,JOGGING
33114,1.237149954,-5.485117912,-5.878612518,8.13481061,JOGGING
33115,-1.300768733,0.249442101,9.981314659,10.06880643,JOGGING
33116,1.381370664,-1.305541992,4.44414711,4.833535801,JOGGING
33117,0.991266131,1.290873051,-5.252593517,5.498972671,JOGGING
33118,-1.885846019,-1.407102823,4.838127136,5.379946816,JOGGING
33119,-2.573274612,-2.046740055,6.815051079,7.566756788,JOGGING
33120,-3.216654778,-2.650031328,8.474718094,9.444065902,JOGGING
33121,-3.924380541,-2.848349333,9.491107941,10.65809488,JOGGING
33122,-4.403329849,-2.778457165,10.17384338,11.42874565,JOGGING
33123,-4.623725891,-2.277569771,10.48990726,11.68778506,JOGGING
33124,-4.628361225,-1.65905118,10.47960377,11.57567594,JOGGING
33125,-4.430142403,-1.273523808,9.970752716,10.98471367,JOGGING
33126,-4.531345844,-1.846841693,0.821611404,4.961750165,JOGGING
33127,-4.127101898,-1.278669477,9.135786057,10.10596619,JOGGING
33128,-3.076593399,-1.632425547,7.225769043,8.021345172,JOGGING
33129,-2.339338303,-1.471175432,6.785243034,7.326416851,JOGGING
33130,-1.789803743,-1.132815599,6.28332901,6.630753507,JOGGING
33131,-1.63454926,-0.862823725,5.826483727,6.112620443,JOGGING
33132,-1.813857198,-0.955028534,5.217085838,5.605367256,JOGGING
33133,-2.088721752,-1.39487195,4.50513649,5.157972577,JOGGING
33134,-2.35366416,-1.985708475,3.590841293,4.730424328,JOGGING
33135,1.161041021,-3.699620008,-3.199392796,5.027058655,JOGGING
33136,-3.69360733,-1.451323748,8.090491295,9.011388635,JOGGING
33137,-4.694676876,-1.932708502,0.978427887,5.170365002,JOGGING
33138,-4.769666672,-1.829671979,1.311490059,5.274222775,JOGGING
33139,-4.75849247,-1.623010159,1.587085724,5.272215251,JOGGING
33140,10.545681,1.977438211,6.664793015,12.63095862,JOGGING
33141,10.00730801,1.092907429,6.393727303,11.92561986,JOGGING
33142,8.811094284,0.154954433,5.641433716,10.46351603,JOGGING
33143,7.299253464,-0.718368053,4.906258583,8.824201214,JOGGING
33144,5.631556034,-1.542444944,4.010066986,7.08337469,JOGGING
33145,3.976802826,-2.232256889,3.113397598,5.521881576,JOGGING
33146,-1.849343896,-0.373772025,-4.119400978,4.530920744,JOGGING
33147,-2.506316185,-0.31163311,-4.70543766,5.340400696,JOGGING
33148,-2.949623108,-0.405356407,-5.019519806,5.836109096,JOGGING
33149,-3.245545387,-0.382346034,-5.250807285,6.184717495,JOGGING
33150,-3.272345066,-0.364188313,-5.161146164,6.121952718,JOGGING
33151,-3.189606428,-0.524577856,-4.868989944,5.844299288,JOGGING
33152,-3.51478672,-1.059179425,-4.535464287,5.834897003,JOGGING
33153,-3.619443893,-1.015850067,-3.623222351,5.221117281,JOGGING
33154,-1.663443804,-3.138199329,2.882124901,4.57405556,JOGGING
33155,-1.457043409,-2.961873531,3.253210068,4.634549175,JOGGING
33156,-1.214422345,-2.768765926,3.494592667,4.620937599,JOGGING
33157,-1.045856476,-2.5622859,3.586821556,4.530387806,JOGGING
33158,-4.534676552,-1.361552954,1.653552055,5.015112389,JOGGING
33159,0.870744109,-3.963307619,-3.856053352,5.597780814,JOGGING
33160,10.47858334,2.712498903,6.328370094,12.53820669,JOGGING
33161,0.583369493,-4.203510761,-4.482582092,6.17279231,JOGGING
33162,0.321741283,-4.331954002,-5.744159698,7.201716016,JOGGING
33163,3.561925888,-2.879971504,-7.319254398,8.634410046,JOGGING
33164,3.035516024,-2.910655022,-7.931047916,8.977070304,JOGGING
33165,2.779202461,-2.891736984,-8.43053627,9.33595474,JOGGING
33166,2.993178844,-2.895491123,-8.727585793,9.670250369,JOGGING
33167,3.26118207,-2.810856819,-8.371670723,9.413877801,JOGGING
33168,3.451024532,-2.740536928,-6.943746567,8.22409444,JOGGING
33169,3.520163059,-2.583651543,-5.166173458,6.764329343,JOGGING
33170,3.744390011,-2.319416046,-3.273700714,5.487919798,JOGGING
33171,4.083360672,-2.939690828,-6.370222092,8.117594843,JOGGING
33172,4.662063122,-1.839954615,-1.585606575,5.256844467,JOGGING
33173,6.489361286,-0.854155779,2.504916191,7.008280611,JOGGING
33174,6.685949326,-0.379863262,4.752606392,8.211789208,JOGGING
33175,6.39661026,0.184397697,6.748239517,9.299965694,JOGGING
33176,5.766674995,0.681506395,8.314134598,10.14119448,JOGGING
33177,5.119981766,1.256464958,9.174180031,10.58104422,JOGGING
33178,4.237024784,2.191062689,9.75893116,10.86231431,JOGGING
33179,3.229973316,3.074199915,9.139379501,10.16915387,JOGGING
33180,1.933669806,3.868931293,7.596118927,8.741208785,JOGGING
33181,5.780465126,-1.342693329,0.311149597,5.942509278,JOGGING
33182,4.342335224,-3.216905117,-5.353366852,7.606766092,JOGGING
33183,4.240178108,-3.645262241,-4.277635098,7.040256332,JOGGING
33184,4.019104004,-4.095809937,-3.305362701,6.622256309,JOGGING
33185,0.405139685,-4.351756096,-6.502583027,7.834890255,JOGGING
33186,0.621899247,-4.384708405,-7.26472187,8.508149641,JOGGING
33187,0.876756191,-4.465624332,-7.906538486,9.122710833,JOGGING
33188,1.128248811,-4.602835655,-8.463298798,9.699817936,JOGGING
33189,1.239781857,-4.820392609,-8.815779686,10.12379452,JOGGING
33190,1.245942235,-5.176312447,-8.827915192,10.30915463,JOGGING
33191,1.113203764,-5.620830059,-8.616232872,10.34758049,JOGGING
33192,0.852091253,-6.121896744,-8.143545151,10.22355158,JOGGING
33193,0.671054602,-6.549141884,-7.395632744,9.90136139,JOGGING
33194,0.720058084,-6.839812279,-6.580607414,9.518713652,JOGGING
33195,0.732897162,-7.068392754,-5.5339818,9.006901184,JOGGING
33196,0.851154804,-7.255249977,-4.536654472,8.599090099,JOGGING
33197,1.169831395,-7.301486969,-3.669290543,8.254932497,JOGGING
33198,1.586861849,-7.220043182,-2.847752571,7.921922039,JOGGING
33199,1.966614246,-6.925501823,-2.341720104,7.570587834,JOGGING
33200,2.41473341,-6.53084898,-2.104865074,7.274158564,JOGGING
33201,3.074396372,-5.998263359,-2.126770973,7.067830724,JOGGING
33202,3.601307631,-5.264668941,-2.375565052,6.806575132,JOGGING
33203,3.83987236,-4.623106003,-2.687999725,6.583545502,JOGGING
33204,0.386407524,-4.322766781,-5.052484989,6.660572647,JOGGING
33205,1.076356292,1.151978731,-4.362785339,4.63891084,JOGGING
33206,9.919999123,3.02980423,5.289046288,11.64302825,JOGGING
33207,8.778365135,3.665566206,2.712960243,9.892230453,JOGGING
33208,-5.834001064,-2.353084326,5.472705841,8.338050341,JOGGING
33209,-5.585148335,-1.386439323,6.048871994,8.348948935,JOGGING
33210,-4.965871811,-0.081639051,6.673520088,8.318799081,JOGGING
33211,-4.181817532,1.394474983,7.608643532,8.793384715,JOGGING
33212,-2.984324932,2.722621202,8.581110954,9.484425482,JOGGING
33213,-1.428770781,3.829369068,9.564815521,10.40149746,JOGGING
33214,0.13312754,4.37810421,10.84714699,11.69812452,JOGGING
33215,1.482963324,4.420789719,12.22364807,13.08281828,JOGGING
33216,-5.838730335,-3.16979003,5.15723896,8.410437233,JOGGING
33217,2.222732067,3.919488192,13.77016258,14.48862668,JOGGING
33218,1.010056376,1.790920734,16.47291565,16.60073977,JOGGING
33219,0.158557385,0.691066742,16.50146484,16.51669022,JOGGING
33220,-0.508338869,-0.154866934,15.61839581,15.62743356,JOGGING
33221,-1.034828782,-0.648605347,13.50771523,13.56281424,JOGGING
33222,-1.317487359,-0.807432294,10.54122162,10.65387596,JOGGING
33223,-1.40156579,-0.771245956,7.825889587,7.98772526,JOGGING
33224,-1.222933054,-0.519950628,5.350419998,5.512976335,JOGGING
33225,0.152536631,0.899245977,-5.322089672,5.399680475,JOGGING
33226,1.930990815,3.020770788,15.46197319,15.87218941,JOGGING
33227,-5.828685284,-3.853251934,5.004631042,8.594617762,JOGGING
33228,-5.527413368,-4.370360374,4.980558395,8.628922892,JOGGING
33229,-4.943729401,-4.738912582,4.974123955,8.464021619,JOGGING
33230,1.104766369,1.506912231,-6.042338848,6.32464639,JOGGING
33231,1.346759915,1.767542839,-6.665156364,7.02582944,JOGGING
33232,1.725892305,1.985610247,-7.211091042,7.676013699,JOGGING
33233,2.0858922,1.951184511,-7.571116924,8.091963838,JOGGING
33234,2.296893835,1.518985033,-7.676912308,8.155857981,JOGGING
33235,2.194804192,0.854030132,-7.571581841,7.929400007,JOGGING
33236,1.897139788,0.086220026,-7.3901968,7.63030681,JOGGING
33237,1.264845252,-0.581946135,-6.924263954,7.06285538,JOGGING
33238,0.577879906,-1.200852633,-6.199965477,6.341574264,JOGGING
33239,-0.443989784,-1.819430232,-5.387102127,5.703360643,JOGGING
33240,-1.376100063,-2.343845367,-4.654214382,5.389710011,JOGGING
33241,-2.074953079,-2.919440746,-4.079985619,5.429074249,JOGGING
33242,-2.516974449,-3.363241196,-3.464390755,5.44504867,JOGGING
33243,-2.633695364,-3.600504398,-2.883888245,5.311948287,JOGGING
33244,-2.520522356,-3.511103868,-2.326319218,4.90842586,JOGGING
33245,-0.842321754,-3.253218174,3.674996376,4.979812525,JOGGING
33246,-2.118840456,-3.89753294,4.038639069,5.999237737,JOGGING
33247,-3.262346745,-4.407595634,4.34820652,6.998335909,JOGGING
33248,-4.190870285,-4.770864487,4.735427856,7.921415194,JOGGING
33249,0.319305182,0.705452204,-6.119699955,6.168496263,JOGGING
33250,9.239208221,3.302118063,3.946935654,10.57569162,JOGGING
33251,0.767915845,0.419928074,-6.254230499,6.315174857,JOGGING
33252,1.658730984,-0.16949439,-5.715799809,5.954030927,JOGGING
33253,-0.837208688,-6.737969398,-2.555870056,7.25490329,JOGGING
33254,-0.720706582,-6.850547791,-1.398285866,7.028842463,JOGGING
33255,-0.434869587,-6.922009468,-0.07208252,6.936030747,JOGGING
33256,0.19645685,-6.780210495,1.363260269,6.918694112,JOGGING
33257,1.522425413,-6.367355824,2.561280251,7.030018197,JOGGING
33258,3.441174507,-5.595674515,3.391147614,7.392776028,JOGGING
33259,5.277366638,-4.686873436,3.89816761,8.063069636,JOGGING
33260,6.875200748,-3.776232243,4.245913506,8.919422446,JOGGING
33261,-1.125891328,-6.440453529,-3.677806377,7.501555352,JOGGING
33262,8.066384315,-3.134392023,4.524780273,9.765480316,JOGGING
33263,8.212341309,-2.467571735,4.200171471,9.548450158,JOGGING
33264,7.38754034,-2.177176714,3.212947845,8.344991587,JOGGING
33265,6.088418007,-2.088628531,1.994616508,6.738671826,JOGGING
33266,4.544682026,-2.100790262,0.964394569,5.098775473,JOGGING
33267,1.881988049,2.766512394,3.389199257,4.762577185,JOGGING
33268,3.745738983,3.610485077,3.062236786,6.036841654,JOGGING
33269,6.164147377,4.104664803,2.126206398,7.704916591,JOGGING
33270,8.024066925,4.04762888,1.844111443,9.174404426,JOGGING
33271,8.458455086,-2.756429672,4.625133514,10.02672564,JOGGING
33272,-1.249980688,-6.12107563,-4.662539482,7.795466183,JOGGING
33273,-1.032767177,-5.820811272,-5.213053703,7.881902106,JOGGING
33274,-0.471593976,-5.575260162,-4.721742153,7.321255064,JOGGING
33275,2.018188,-0.608679533,-5.191563606,5.603204998,JOGGING
33276,2.407477379,-1.16456008,-4.317435265,5.078621346,JOGGING
33277,2.517561436,-1.851896524,-3.976278305,5.057511787,JOGGING
33278,2.719146729,-2.483136177,-3.831027985,5.313802746,JOGGING
33279,2.756277561,-2.933034897,-3.798249245,5.534117547,JOGGING
33280,2.788282633,-3.266524315,-3.390842438,5.47197529,JOGGING
33281,2.707915306,-3.639924526,-2.666834354,5.262495733,JOGGING
33282,2.513603687,-3.982634544,-1.84776926,5.059034755,JOGGING
33283,2.282416821,-4.273713112,-1.084093571,4.964807063,JOGGING
33284,2.124972582,-4.481672287,-0.6277771,4.99949988,JOGGING
33285,2.562241554,-4.483766556,-0.553765297,5.193832912,JOGGING
33286,3.261851311,-4.174221039,-0.599692345,5.331362505,JOGGING
33287,4.129339218,-3.7451756,-0.664079666,5.614159283,JOGGING
33288,4.530013084,-3.389760256,-0.699148178,5.700903552,JOGGING
33289,4.339950562,-3.309799671,-0.802731514,5.516731154,JOGGING
33290,3.72223258,-3.689700603,-1.143382072,5.364347909,JOGGING
33291,2.71723938,-4.220894814,-1.78821373,5.328888366,JOGGING
33292,1.599179506,-4.769184589,-2.668028831,5.693933139,JOGGING
33293,0.474095732,-5.233743191,-3.677064896,6.413863173,JOGGING
33294,1.26604104,0.19250083,-6.001645565,6.136747182,JOGGING
33295,0.834227204,4.775733948,5.472025871,7.310720683,JOGGING
33296,-2.16977191,-0.327059269,9.872997284,10.11389901,JOGGING
33297,-3.167604923,-1.328150749,9.326921463,9.939274085,JOGGING
33298,-4.652197361,1.099603176,-0.605352402,4.818559843,JOGGING
33299,-4.854202271,0.780161381,1.428099632,5.119707025,JOGGING
33300,-5.147499561,0.412521124,3.4815588,6.228015502,JOGGING
33301,-5.279323101,-0.043693781,5.18208313,7.397779878,JOGGING
33302,-5.27959013,-0.491908431,6.269210815,8.21091043,JOGGING
33303,-5.099256516,-0.854185581,6.668805122,8.438306215,JOGGING
33304,-5.10068512,-1.037114859,6.422299385,8.26671188,JOGGING
33305,-5.095055103,-1.161756992,5.627019882,7.679363162,JOGGING
33306,-4.688365459,1.341927528,-2.15316391,5.330821231,JOGGING
33307,-4.716335773,-1.163413525,4.494929314,6.618288577,JOGGING
33308,-4.072776318,-0.941367745,2.763281822,5.010928716,JOGGING
33309,-3.937308788,-1.010347128,2.71756649,4.889618537,JOGGING
33310,-4.085512638,-1.332761765,3.149094582,5.327707211,JOGGING
33311,-4.361148834,-1.844136,3.993186951,6.194029283,JOGGING
33312,-4.603178978,-2.26718092,4.845980644,7.05782505,JOGGING
33313,-5.139892578,-2.733058691,5.573019028,8.058948232,JOGGING
33314,-5.813148975,-3.256954908,6.387022972,9.230087688,JOGGING
33315,-6.49070406,-3.677447319,7.124641418,10.31568579,JOGGING
33316,-4.353182793,-1.07301414,3.387342453,5.619221358,JOGGING
33317,-4.883734703,1.524990082,-3.395382881,6.140446589,JOGGING
33318,-5.104444981,1.687198877,-4.404836655,6.950149967,JOGGING
33319,-5.146591663,1.787470579,-5.263734818,7.575576615,JOGGING
33320,4.815190792,-0.669555902,20.90960312,21.46732098,JOGGING
33321,4.029187202,-0.945342302,20.21387863,20.63319924,JOGGING
33322,3.144849777,-1.043473482,18.95870972,19.24607989,JOGGING
33323,2.311917543,-0.978130102,17.5157814,17.69475344,JOGGING
33324,1.516000986,-0.837122917,15.94025612,16.03405123,JOGGING
33325,0.600624919,-0.587838888,14.19249535,14.21735661,JOGGING
33326,-0.331361949,-0.341360331,12.32866955,12.33784505,JOGGING
33327,-0.913843036,-0.059370518,10.3137064,10.35428286,JOGGING
33328,-1.25878036,0.356862783,8.288244247,8.390880272,JOGGING
33329,-1.552643538,0.830334187,6.029093742,6.280933702,JOGGING
33330,-1.991626978,1.326297522,3.81694603,4.504966163,JOGGING
33331,-4.011644363,-0.134681225,-3.106513977,5.075614113,JOGGING
33332,-4.168608665,0.049932718,-3.725004673,5.590657501,JOGGING
33333,-4.491379738,0.43406105,-4.411967278,6.310812642,JOGGING
33334,-4.706893444,0.86473155,-5.217319489,7.079761945,JOGGING
33335,-4.909446716,1.2078228,-5.936491489,7.797655685,JOGGING
33336,-5.075954437,1.439059973,-6.500734806,8.372321068,JOGGING
33337,-5.088412285,1.652714491,-6.577297688,8.478457975,JOGGING
33338,-5.064832211,1.741377115,-6.043218136,8.074986379,JOGGING
33339,-7.16062212,-3.961774826,7.617767334,11.1803644,JOGGING
33340,5.557880402,-0.109214783,20.64230728,21.37771766,JOGGING
33341,-7.534798622,-4.229374886,7.725808144,11.59089788,JOGGING
33342,-7.321802616,-4.154625893,7.339871407,11.16885948,JOGGING
33343,2.586846113,-3.247380972,-1.786774158,4.519935606,JOGGING
33344,2.65418458,-3.239416599,-2.433305264,4.843499788,JOGGING
33345,2.625429153,-3.276203394,-2.911078453,5.108890748,JOGGING
33346,2.68452692,-3.386457443,-3.290672779,5.431694592,JOGGING
33347,2.715713739,-3.517753839,-3.584914684,5.709755379,JOGGING
33348,2.630092621,-3.813617468,-3.761641026,5.967496007,JOGGING
33349,2.423584938,-4.140042305,-3.814831257,6.129164034,JOGGING
33350,2.132185221,-4.648310661,-3.911537647,6.438410719,JOGGING
33351,1.464484215,-4.36189127,2.48998642,5.231714999,JOGGING
33352,1.921224236,-5.111647606,-4.232740402,6.909134181,JOGGING
33353,1.444830656,-5.477483749,-4.908612728,7.495654926,JOGGING
33354,1.258733034,-5.529191017,-5.18075943,7.680926404,JOGGING
33355,1.030872464,-5.466489792,-5.664361,7.939155762,JOGGING
33356,0.940687656,-5.402625084,-6.2797575,8.337182097,JOGGING
33357,0.774196863,-5.440267563,-6.846743107,8.779167564,JOGGING
33358,0.586690485,-5.508773804,-7.32050848,9.180448734,JOGGING
33359,0.499483407,-5.510640144,-7.692635536,9.475931615,JOGGING
33360,0.538043618,-5.481626034,-8.069401741,9.770003038,JOGGING
33361,1.635071874,-5.397127151,-4.549904346,7.245969299,JOGGING
