ax,ay,az,gx,gy,gz,aMagnitude,gMagnitude,Activity
0.752149343,-1.016503572,-1.31094265,-5.302272797,6.088077068,-42.3800354,1.821422186,43.14216244,WALKING
0.85932821,-0.998796761,-1.251119614,-4.691938877,5.355676651,-42.74623871,1.816959061,43.33518763,WALKING
0.947003901,-0.963096261,-1.245215416,-3.16610527,4.501209736,-43.05140305,1.837098862,43.40170983,WALKING
1.059809685,-0.946513653,-1.22982502,-1.884404778,3.158476353,-43.29553604,1.879242997,43.45147173,WALKING
-1.248699784,-1.577391744,1.565166473,-6.889140129,-9.658528328,-10.22308731,2.548953109,15.66074504,WALKING
-1.435440302,-1.549338222,1.661424637,-6.645006657,-9.353362083,-10.5892868,2.687242008,15.61327931,WALKING
0.429711252,0.932360768,-0.137788773,-2.189571619,-6.179627419,-5.401452065,1.035825327,8.494569048,WALKING
0.384375185,0.937127352,-0.092874527,-2.494738579,-5.569293976,-6.072818756,1.017141895,8.60929054,WALKING
0.453822076,-1.003659844,-1.427910805,-11.28354168,12.80174637,-36.82600403,1.80339037,40.58765324,WALKING
-0.709846735,-0.232843876,1.723819733,-2.250604868,-7.583394051,13.08402538,1.87873711,15.28936911,WALKING
-0.698022485,-0.264974594,1.90852356,-0.297537595,-7.888561249,14.73192596,2.049367976,16.71369408,WALKING
-0.619644046,-0.296113849,2.104066849,1.716563106,-8.071660995,16.07466125,2.213309617,18.06911826,WALKING
-1.020574808,-1.937383056,1.591122627,42.35714722,-32.47737503,12.35162544,2.706787258,54.78567751,WALKING
-1.043539405,-1.905736327,1.568686485,41.25854874,-34.9187088,10.34515381,2.679847519,55.03277456,WALKING
1.341405869,-0.757439971,-1.298883438,5.561664581,0.59507519,-42.19693756,2.014989628,42.56604007,WALKING
1.427390456,-0.653479218,-1.278134346,7.209565163,0.289908439,-41.64763641,2.024377932,42.26804343,WALKING
0.340067327,-0.336536169,2.431192398,9.711933136,-2.029359102,22.30006218,2.477821393,24.40763644,WALKING
0.577653229,-0.367487669,2.353177071,9.467799187,-1.296958804,21.75076294,2.450749429,23.75746224,WALKING
0.749887884,-0.39700067,2.37444973,8.979533195,-0.198358402,20.77422905,2.521498144,22.63271868,WALKING
0.884800494,-0.362750888,2.472097397,8.247132301,1.876775742,19.55356026,2.650608545,21.30444078,WALKING
1.009702921,-0.337658405,2.608830452,8.064032555,5.233610153,17.96669388,2.817713526,20.37698175,WALKING
0.994145334,-0.233687043,2.814497948,8.491265297,9.933178902,16.1356926,2.994049645,20.76367513,WALKING
0.921802402,-0.068102717,2.925126076,8.613331795,14.75481415,13.93849277,3.067689718,22.04939015,WALKING
0.812889934,0.052744269,2.778130531,8.674365997,18.35578156,11.87098789,2.895096069,23.51807168,WALKING
0.594453633,0.112332702,2.36195755,8.430233002,19.1492157,10.46722031,2.438203688,23.39495653,WALKING
-0.882045925,-1.933158278,1.454380989,42.29611588,-28.08297348,14.67089272,2.574942719,52.84742104,WALKING
0.401176095,0.091128826,1.837267876,7.270598888,19.39334869,8.453120232,1.882763918,22.37004299,WALKING
1.54132247,-0.607818305,-1.285018921,8.857465744,0.106808379,-40.79316711,2.096757419,41.74384494,WALKING
1.566949725,-0.53797245,-1.181819916,10.62743282,0.167841733,-39.93870163,2.035053835,41.3288082,WALKING
1.616653442,-0.450932115,-1.169629097,11.72603416,-0.015258339,-39.20630264,2.045712675,40.9222956,WALKING
1.677260637,-0.41857636,-1.073683739,13.37393379,0.228875071,-38.04666901,2.034995377,40.32943728,WALKING
1.750935912,-0.368091345,-0.927391052,14.95317268,0.534041882,-36.64290237,2.015272183,39.58010698,WALKING
-1.970120668,-2.876028299,-1.194275856,-0.541671038,0.656108558,9.673787117,3.684997835,9.711129859,WALKING
-1.849150658,-2.811535835,-1.173754215,-0.175470889,-1.663159013,9.30758667,3.563957192,9.456640923,WALKING
-1.731207609,-2.673326015,-1.161355972,0.190729246,-3.49415946,8.697253227,3.390058918,9.374846221,WALKING
-1.615760326,-2.633547068,-1.106941223,-0.05340419,-4.836893559,7.903819561,3.282007078,9.266539535,WALKING
-1.525208235,-2.604551315,-1.090801239,-0.05340419,-5.813426971,6.805219173,3.209329378,8.95040743,WALKING
-1.414684057,-2.532426119,-1.023246765,-0.602704406,-6.179627419,5.462485313,3.075962771,8.269812176,WALKING
-1.334155679,-2.487632513,-0.990551949,-1.274071336,-6.179627419,4.363884926,2.99156816,7.671671555,WALKING
-1.271319389,-2.522391558,-0.986838341,-2.006471634,-6.11859417,3.631484747,2.992083233,7.392618244,WALKING
0.165484846,-0.126269937,1.334633827,4.279964447,16.21961403,6.011785507,1.35076896,17.81952693,WALKING
-0.769150019,-1.942724109,1.218318939,41.50268173,-25.45853806,15.34225941,2.418691744,51.04894391,WALKING
-0.613798678,-1.904857159,0.948809624,40.95338058,-24.42097282,15.46432686,2.21482941,50.1269259,WALKING
-0.513211727,-1.885752082,0.719901085,37.10828018,-21.186203,14.73192596,2.082715718,45.19855416,WALKING
-0.520101547,-0.333538771,2.310442924,3.669630527,-7.766494751,17.60049438,2.391631292,19.58473976,WALKING
-0.425347507,-0.391471505,2.419921875,5.500631332,-7.034094334,19.18736076,2.488009711,21.16341752,WALKING
1.094601154,-1.731397748,-1.688317299,15.07523823,-7.034094334,10.65032101,2.654487738,19.75273723,WALKING
-1.578141928,-2.565205574,-0.960236549,-8.964274406,27.32005692,-2.288750887,3.161149445,28.84410002,WALKING
-1.296108723,-1.930030704,1.398602486,-10.67320824,-9.170261383,-17.24192238,2.713117257,22.2552231,WALKING
-1.451348543,-2.530229092,-0.857599258,-9.696674347,28.4186573,-4.546985149,3.040386215,30.36973247,WALKING
-1.269468427,-2.464423656,-0.789243698,-10.42907429,29.70035744,-6.439019203,2.88233233,32.13001386,WALKING
-1.031060576,-2.419250488,-0.689350128,-10.97837448,30.79895973,-7.903819561,2.718650849,33.63883159,WALKING
-0.7634269,-2.341856718,-0.641769409,-11.28354168,31.83652687,-8.941387177,2.545384351,34.9403944,WALKING
-0.479030609,-2.229338646,-0.495837212,-10.79527569,31.95859146,-8.941387177,2.333511445,34.89753501,WALKING
-0.250135243,-0.36579299,2.485229492,7.148531914,-6.179627419,20.16389465,2.524428209,22.26818248,WALKING
-0.167810738,-0.349593043,2.557785034,8.430233002,-4.836893559,21.38456154,2.587013726,23.48965389,WALKING
0.001317263,-0.294860959,2.531072617,8.918498993,-4.409660339,21.68972778,2.548190203,23.86271191,WALKING
0.138753593,-0.311490655,2.506855011,9.833999634,-3.250026226,22.17799568,2.529940915,24.47720801,WALKING
1.104333162,-0.934503973,-1.291191101,-0.175470889,1.998842478,-43.2345047,1.939078097,43.28104155,WALKING
-0.24901557,-2.143380642,-0.279196739,-8.659107208,30.18862343,-8.636219978,2.17578495,32.57172727,WALKING
-0.050629258,-2.036778927,-0.087881088,-7.865674019,28.96795654,-8.086919785,2.039302529,31.08712926,WALKING
0.107887149,-1.945974946,0.034593582,-4.752972603,25.06182098,-6.805219173,1.949270336,26.4006937,WALKING
0.209826946,-1.806925774,0.159658432,-1.029937863,19.88161469,-4.791118622,1.826061038,20.47667434,WALKING
0.240570784,-1.719886184,0.202029228,2.998263836,13.47311306,-2.2277174,1.74834167,13.98131204,WALKING
0.212094307,-1.679789066,0.186644554,7.514731884,7.491844177,0.640850246,1.703382368,10.63059798,WALKING
0.125354052,-1.701062679,0.145788193,11.84810066,1.571608901,3.509418011,1.711894294,12.45646252,WALKING
0.001575828,-1.723711848,0.148900032,16.84520721,-3.738293171,6.500052452,1.730131856,18.43872349,WALKING
-0.149071693,-1.71186924,0.187766075,23.74197578,-10.39092922,10.10102081,1.728575935,27.81516575,WALKING
1.164971113,-0.879216015,-1.291660309,1.472429752,1.632642269,-43.1124382,1.948990726,43.16845953,WALKING
1.252288461,-0.803459525,-1.286239624,2.998263836,1.327475548,-42.86830139,1.966770441,42.99352325,WALKING
-0.278343678,-1.768271327,0.261331558,26.12227631,-12.4660635,11.13858795,1.809019865,31.01361314,WALKING
-0.327877641,-1.784382701,0.384184837,30.27254677,-15.87630177,12.77885914,1.854487358,36.4936061,WALKING
-0.423952878,-1.841619968,0.501416206,34.23971558,-18.80590248,13.93849277,1.955177323,41.47651952,WALKING
-1.119666815,-2.510274172,-0.698393822,-5.119172573,-2.334525824,0.884983659,2.835997906,5.695536387,WALKING
-1.036385536,-1.66349411,1.44500351,-7.682573795,-10.08576202,-9.551719666,2.435024184,15.87387427,WALKING
-0.329199821,0.103078365,2.691794395,15.68557167,27.32005692,28.83063126,2.713808162,42.70395728,WALKING
-0.255958229,-0.018325746,3.599977493,13.31290054,25.24492264,23.45969772,3.609111858,36.94451051,WALKING
0.440759242,0.197386742,0.955645561,1.22829628,-30.46327591,-31.27196693,1.070742113,43.67442967,WALKING
0.590440094,0.277418315,0.984862328,1.655529737,-28.93743896,-30.53956604,1.181327318,42.10440887,WALKING
0.663748264,0.364899993,1.012926102,1.838629961,-27.59470749,-29.68509865,1.264805539,40.57158517,WALKING
0.799281478,0.425957918,1.039852142,1.655529737,-25.76370621,-28.46443176,1.378979154,38.42828661,WALKING
0.857910156,0.465974629,1.0596838,0.434862673,-23.50547028,-27.06066513,1.440858059,35.84655961,WALKING
0.885990381,0.485972166,1.026889801,-0.480637699,-21.186203,-25.1686306,1.440711826,32.90206949,WALKING
0.86798656,0.517072141,1.050392151,-1.762338161,-18.68383598,-23.27659607,1.457425105,29.89969042,WALKING
-1.266575813,-1.286132336,0.213242531,-10.00184155,-3.677259922,-14.86162281,1.817642168,18.28734282,WALKING
-1.299221277,-1.377125382,0.113887787,-9.452541351,-0.625591934,-13.88508892,1.896686762,16.80885474,WALKING
-1.312106848,-1.460427999,0.061083794,-9.025307655,0.59507519,-13.57992172,1.964231542,16.31638951,WALKING
-1.26166296,-1.691672921,0.371026039,-1.274071336,3.402609587,-11.74892044,2.142711137,12.29789174,WALKING
-0.856024742,-2.238700867,1.830202103,-4.50883913,1.449542284,-1.495317221,3.015659077,4.966565889,WALKING
-1.279505134,-1.686527729,0.288545609,-3.044038534,4.379143238,-11.93202114,2.136531707,13.06966697,WALKING
0.345060945,0.13827163,0.958750725,0.434862673,-31.50084305,-31.88229942,1.028294244,44.82157109,WALKING
-1.313287735,-1.584397793,0.182991028,-4.569872379,5.111543655,-12.11512184,2.066041325,13.92076827,WALKING
0.819059253,0.544457078,0.988945961,-3.47127223,-15.99836922,-21.08702469,1.394742156,26.69569551,WALKING
0.773867846,0.461654902,0.925068855,-5.119172573,-13.19846344,-18.82879066,1.291413597,23.55692516,WALKING
0.648648262,0.35344851,0.821635246,-6.706040382,-10.39092922,-16.93675613,1.104877774,20.97131603,WALKING
-1.34686625,-1.517911434,0.082371712,-6.82810688,4.135009766,-12.66442108,2.030982254,14.97026755,WALKING
-0.799726963,-2.263890982,1.774383545,-4.081605911,-2.578659296,-1.19015038,2.985498712,4.972469055,WALKING
-0.780844212,-2.20217371,1.653286934,-2.983005285,-6.423760891,-0.396716803,2.862279584,7.09368795,WALKING
-0.764613092,-2.211335897,1.544632912,-1.518204689,-10.39092922,0.457750142,2.803663757,10.51122689,WALKING
-0.776580393,-2.1798563,1.429273605,-0.114437535,-13.68673038,1.556350589,2.719866474,13.77540968,WALKING
0.772161961,0.270732939,-1.29791832,-2.555771828,-7.339261055,8.147953033,1.534314955,11.25992278,WALKING
0.779019535,0.243755907,-1.342300415,-3.288172245,-6.545827389,7.903819561,1.571005659,10.77637678,WALKING
0.746488333,0.134558499,-1.319684029,-4.081605911,-5.019993305,7.720719337,1.52214216,10.07319943,WALKING
0.713907242,0.105756402,-1.313830376,-5.302272797,-3.677259922,7.415552616,1.498999074,9.829891044,WALKING
0.682183385,0.001877099,-1.24932003,-6.034673214,-1.846258998,7.110386372,1.423438875,9.507026214,WALKING
-1.341856718,-1.536144972,0.108262062,-6.27880621,4.806376934,-12.42028809,2.042557588,14.72372992,WALKING
0.656988025,-0.051741719,-1.189563751,-7.4384408,0.473008543,6.439019203,1.359916317,9.849624709,WALKING
0.283520043,0.043868184,1.068319321,-0.297537595,-31.86704063,-32.00436783,1.106170965,45.16499051,WALKING
0.113597348,0.020550549,1.314556122,-1.274071336,-32.35530853,-31.51609802,1.319615277,45.18576858,WALKING
-1.074479699,-2.148993731,0.192290306,3.547563791,20.00368309,1.861517429,2.41032285,20.40092628,WALKING
-1.05216372,-2.179602623,0.488420486,2.326896667,19.75955009,1.312217116,2.469062709,19.93931247,WALKING
-1.053461313,-2.226508379,0.801834106,1.350363016,19.1492157,0.457750142,2.59037801,19.20222584,WALKING
-1.028854966,-2.218120337,1.102610588,0.251762599,18.05061531,-0.15258339,2.68222864,18.05301579,WALKING
-0.989932597,-2.227262974,1.394251823,-0.846837819,16.34168243,-0.823950291,2.80795389,16.38434049,WALKING
-0.993879199,-2.220589399,1.637215614,-2.006471634,14.38861275,-1.251183867,2.932454281,14.58161741,WALKING
-0.945344985,-2.200213432,1.80374527,-2.983005285,11.58107948,-1.373250484,2.998018226,12.03767168,WALKING
-0.923150837,-2.228653669,1.906945229,-4.14263916,8.407344818,-1.739450693,3.074986951,9.532606927,WALKING
-0.902969539,-2.245527267,1.901050568,-4.325738907,4.928443432,-1.739450693,3.077619203,6.784339354,WALKING
1.342340469,0.00259757,3.073555946,-20.98021698,-9.353362083,-47.2016716,3.353897857,52.49431101,WALKING
1.418914557,-0.021884978,3.175490379,-19.09581184,-19.84346962,-43.35656738,3.478151322,51.36346223,WALKING
1.424193621,-0.077883005,3.058236122,-18.5465107,-23.62753868,-42.01383591,3.374492763,51.6468397,WALKING
1.369848847,-0.135265231,2.734705925,-17.20377731,-31.0736084,-39.45043564,3.061600732,53.08366947,WALKING
0.170417637,0.025489628,1.232790947,-0.602704406,-31.86704063,-31.94333267,1.244775245,45.12480508,WALKING
1.300788999,-0.17603451,2.211872101,-15.55587673,-37.29901123,-37.00910187,2.572045559,54.79849597,WALKING
0.81579417,-0.14763993,1.31992054,-11.22250843,-42.42581177,-33.16400146,1.55868788,55.00677406,WALKING
0.588916361,-0.908965707,-0.804114342,-2.7999053,4.989477158,3.021151066,1.3489407,6.470062269,WALKING
0.592701375,-0.874525547,-1.005243301,-2.860938549,3.463642836,3.448384762,1.45828802,5.663316037,WALKING
0.794801474,0.583968341,-1.339600563,-1.82337153,-9.475428581,8.758286476,1.663507762,13.0313473,WALKING
0.7544716,0.542932749,-1.282201767,-1.762338161,-8.926128387,8.697253227,1.583680756,12.58665235,WALKING
0.77836132,0.468056738,-1.308578491,-2.006471634,-8.437861443,8.453120232,1.592890807,12.11109722,WALKING
0.7719028,0.378587097,-1.29546833,-2.189571619,-7.949594975,8.392086029,1.554799124,11.7650921,WALKING
-0.526336074,-1.930820704,0.191221237,21.4227066,3.463642836,34.14053345,2.010388971,40.45374153,WALKING
0.494838297,-0.114587963,1.094607353,-8.292907715,-41.44927979,-31.76023293,1.206714796,52.87274826,WALKING
0.213547185,0.016301632,1.189953804,-4.997106075,-36.93281174,-30.90576553,1.209073281,48.41662932,WALKING
0.088639729,0.080682397,1.211105347,-4.020572662,-35.83420944,-31.02783203,1.217022108,47.57080966,WALKING
0.032341503,0.067570627,1.330436707,-2.189571619,-33.57597351,-31.14990044,1.33254403,45.85255193,WALKING
-1.207472563,-1.226002455,0.352026939,-10.42907429,-6.606860638,-16.14332199,1.756415377,20.32296836,WALKING
1.072583795,-0.198669314,1.756616592,-13.66384315,-41.20514297,-34.99499893,2.067754179,55.76032969,WALKING
0.622626185,-0.124438286,-1.041152954,-8.048773766,1.571608901,6.194885731,1.219486666,10.2776127,WALKING
0.591031969,-0.197487593,-0.906961441,-10.61217499,5.050510406,4.974218369,1.100408648,12.76200461,WALKING
0.837723851,-0.53631711,-0.361203194,-21.52951622,9.07871151,-3.326318026,1.05824621,23.60100555,WALKING
-0.620908797,-1.87701869,-0.841754913,30.08944511,3.036409378,27.73203087,2.148785292,41.03242651,WALKING
-0.526901662,-1.904574394,-0.519255638,30.08944511,6.210144043,27.85409927,2.043197348,41.47036825,WALKING
-0.412688375,-1.941775203,-0.054751396,30.02841187,8.041145325,28.15926552,1.985900387,41.94412679,WALKING
0.704584122,-0.856658161,-1.61019659,-3.8374722,-12.64916325,-17.42502403,1.955258307,21.87141939,WALKING
0.678748727,-0.897051215,-1.775604248,-3.227138758,-11.12332916,-16.69262314,2.101944615,20.317149,WALKING
0.670448184,-1.013660312,-1.930552006,-2.555771828,-7.644427776,-15.8381567,2.281236297,17.77122543,WALKING
0.679254055,-1.105095983,-2.049862385,-2.677838326,-6.301693916,-15.41092205,2.425810998,16.86353115,WALKING
0.642377853,-1.151197195,-2.108336926,-2.738871813,-2.883826017,-15.04472256,2.486561658,15.56154067,WALKING
0.60386914,-1.213136792,-2.073557854,-3.044038534,0.473008543,-14.73955536,2.477095272,15.0580344,WALKING
0.62591815,-1.274205685,-1.960974693,-3.410238743,5.233610153,-14.61748886,2.420907971,15.8962695,WALKING
0.608489633,-1.349899769,-1.887856483,-3.898505449,7.308744431,-14.49542236,2.399268872,16.6953095,WALKING
0.620720565,-1.380489349,-1.824250221,-3.898505449,7.980111122,-14.31232262,2.370429019,16.84408196,WALKING
0.622414589,-1.413655281,-1.754590034,-4.081605911,9.139744759,-14.37335587,2.337607188,17.51535897,WALKING
-0.693687618,-1.815410733,-1.120631218,28.99084473,-0.381458491,27.30479813,2.243375352,39.82670698,WALKING
0.619769573,-1.499478936,-1.668104172,-3.898505449,9.81111145,-14.37335587,2.32704167,17.83394548,WALKING
0.672224283,-1.561725616,-1.51641655,-3.105072021,9.261811256,-14.19025517,2.278243082,17.22747694,WALKING
0.690955222,-1.633433342,-1.366212845,-2.494738579,8.28527832,-14.25128841,2.238763306,16.67239572,WALKING
1.347609997,-0.213007957,-0.283631325,-14.51830959,-5.996527672,-2.899084568,1.39351061,15.97323852,WALKING
1.345438957,-0.189802349,-0.329692841,-12.93144226,-9.170261383,-1.678417325,1.398187501,15.94154878,WALKING
1.40292263,-0.208381027,-0.375777245,-11.52767467,-11.48952866,-0.518783569,1.467250182,16.28390888,WALKING
1.407191038,-0.257226557,-0.490142822,-10.73424149,-13.50362968,1.129117131,1.512148176,17.28718775,WALKING
1.34662509,-0.323334754,-0.647748947,-9.5135746,-14.53356838,3.204251051,1.52889607,17.66351993,WALKING
1.244421482,-0.346933484,-0.751653671,-9.147374153,-14.53356838,3.753551483,1.494634038,17.57806055,WALKING
1.199479461,-0.395267785,-0.906003952,-8.720140457,-14.28943443,4.4859519,1.554294296,17.33068234,WALKING
1.091928959,-0.43327558,-1.037837982,-7.682573795,-13.92323494,5.401452065,1.567528072,16.79446622,WALKING
0.945492029,-0.525553226,-1.233379364,-6.645006657,-13.07639599,5.950752258,1.64054443,15.82907761,WALKING
0.621296048,-0.823194623,-1.162024498,-3.349205494,-1.541092277,4.730085373,1.553692087,5.997153532,WALKING
0.646950364,-0.72383672,-1.308026314,-3.8374722,-5.019993305,5.462485313,1.628931309,8.352560773,WALKING
0.651815534,-1.539862514,-1.592285156,-4.020572662,9.628012657,-14.31232262,2.308985073,17.71175347,WALKING
-0.709009528,-1.758938313,-1.29144001,26.91570854,-5.019993305,26.57239723,2.294422759,38.15426573,WALKING
-0.749621689,-1.763301134,-1.385515213,25.93917656,-6.850994587,26.02309799,2.364490637,37.37617739,WALKING
-0.729264498,-1.677534461,-1.487928867,24.10817528,-10.02472878,25.10759735,2.357939967,36.2227932,WALKING
0.902820051,-0.503600299,-0.418489456,-21.77364922,7.308744431,-3.997684956,1.115271595,23.31289408,WALKING
1.040315866,-0.453875482,-0.423047066,-21.10228348,5.172576904,-4.4859519,1.211292234,22.18525826,WALKING
1.131739378,-0.382788628,-0.40120697,-19.76717949,3.097442865,-4.730085373,1.26028893,20.55989409,WALKING
1.1774441,-0.30909282,-0.333782196,-17.26481056,-1.052825451,-4.241817951,1.262269201,17.80941169,WALKING
-0.832550824,-2.125438929,1.315572739,2.693096876,-18.07350159,3.631484747,2.634646683,18.63040289,WALKING
-0.907572687,-2.11033392,1.222722054,4.829264164,-21.06413841,4.608018398,2.60235406,22.09646019,WALKING
-0.902335167,-2.050569773,1.09084034,5.500631332,-22.28480339,5.340418816,2.491782052,23.56670279,WALKING
-0.946514606,-1.971447706,1.000235558,7.270598888,-24.42097282,6.255919456,2.404780058,26.23703585,WALKING
-0.31689465,-2.287884712,1.849935532,24.53540802,18.05061531,29.7461338,2.959239792,42.57515045,WALKING
-0.943292797,-1.887641668,0.826494217,8.735398293,-26.80127335,7.537619114,2.266293242,29.17929297,WALKING
-1.029366732,-1.76804173,0.595909119,9.772966385,-28.38813972,8.636219978,2.130885991,31.24070493,WALKING
-1.026839256,-1.634209752,0.310873985,11.54293346,-30.15810585,10.65032101,1.954912532,34.00264694,WALKING
-0.989868402,-1.548524499,0.009725571,12.15326691,-30.15810585,11.38272095,1.837896125,34.44966736,WALKING
-0.964612603,-1.44622612,-0.311107635,13.92323494,-29.48674011,13.69435978,1.766022487,35.36749643,WALKING
-0.334349215,-2.137417078,1.163760185,27.28190994,15.36514759,29.44096756,2.456558351,42.97861028,WALKING
-0.340955049,-2.033498049,0.529317856,29.23497772,11.94727993,28.52546501,2.128741894,42.55729754,WALKING
0.532211363,-0.633339763,-0.584561348,-6.217772961,-9.963695526,-20.53772545,1.012956149,23.65870021,WALKING
0.608763754,-0.700621545,-0.847938538,-5.546406269,-11.79469585,-19.8663578,1.257164914,23.76025347,WALKING
1.23415041,-0.240872055,-0.299771309,-16.10517693,-2.639692545,-3.936651707,1.292675295,16.78814841,WALKING
0.803766847,-1.685837865,-0.930213928,-0.114437535,2.731242657,-13.88508892,2.086477511,14.15162453,WALKING
0.746302009,-1.670900822,-1.094069481,-0.846837819,5.233610153,-14.06818867,2.132103251,15.03401949,WALKING
0.728674471,-1.667477369,-1.217046738,-1.762338161,6.94254446,-14.06818867,2.189212193,15.78666183,WALKING
0.656766772,-0.772213161,-1.117636681,-4.997106075,-13.07639599,-19.13395691,1.508896123,23.70804733,WALKING
0.675454497,-0.797930598,-1.36612606,-4.325738907,-13.50362968,-18.52362251,1.720241969,23.32776506,WALKING
-0.95190227,-1.400451899,-0.631187439,14.58697224,-28.51020622,14.48779297,1.807147209,35.14979037,WALKING
-0.920145333,-1.364436626,-0.982815742,15.99073982,-26.31300545,16.80706024,1.916841549,35.07927151,WALKING
-0.88785249,-1.425573707,-1.225863457,17.27243996,-23.26133728,18.51599312,2.079250743,34.38413872,WALKING
-0.80300349,-1.498857737,-1.40568018,18.92034149,-19.59933662,20.7131958,2.206201688,34.22206596,WALKING
-0.719844639,-1.562569141,-1.479081631,21.54477501,-13.38156319,23.27659607,2.268806095,34.42446061,WALKING
-1.055031896,-2.1037817,-0.125961304,4.524097443,19.94264984,2.654951096,2.3568742,20.62099672,WALKING
-0.277609885,0.007693529,3.246078491,14.83110523,27.32005692,26.20619774,3.257936772,40.65847995,WALKING
-1.026217222,-2.04385519,-0.394553185,5.25649786,19.75955009,3.082184553,2.320805473,20.67777675,WALKING
-0.881191432,-1.946673155,-0.875063896,7.270598888,19.33231544,4.302851677,2.309062913,21.0977383,WALKING
-1.25109458,-1.883820295,-0.732995987,7.57576561,-3.677259922,-10.22308731,2.377246237,13.24484727,WALKING
-1.254029036,-1.855726838,-0.700127602,6.904398441,-5.87446022,-10.65032101,2.346591055,13.98604084,WALKING
-1.254957199,-1.841487646,-0.606312752,6.171998024,-7.400294781,-10.52825451,2.309460862,14.27242325,WALKING
-1.290255547,-1.840926528,-0.444561005,5.195464611,-7.949594975,-10.65032101,2.29159428,14.26948669,WALKING
-1.313925028,-1.819379568,-0.262835503,4.524097443,-7.827528477,-10.65032101,2.259562677,13.97021823,WALKING
-1.33616519,-1.826018572,-0.103052139,3.547563791,-7.400294781,-10.83342075,2.265016773,13.59090052,WALKING
0.267560363,-1.347582102,0.990385056,-9.147374153,-2.029359102,-43.17347336,1.693643595,44.17851915,WALKING
0.33433181,-1.312545419,1.058017731,-11.71077538,0.289908439,-45.73687363,1.718707292,47.2132176,WALKING
0.348350763,-1.23758316,1.195368767,-14.15210915,3.28054285,-47.87303925,1.755524657,50.02871217,WALKING
0.417799115,-1.08792305,1.37857151,-16.71550941,5.355676651,-49.94817352,1.805157077,52.94253078,WALKING
0.459266603,-0.910278916,1.614887238,-19.33994484,7.064610958,-51.53504181,1.909815255,55.49597038,WALKING
0.600427866,-0.802697003,1.788189888,-22.75018311,7.552877903,-53.24397659,2.049990043,58.39124797,WALKING
-0.566482663,-0.548511028,0.649517059,11.54293346,-21.24723816,13.63332558,1.02158669,27.75881857,WALKING
-1.24896121,-1.933318138,-0.760998726,7.758865356,-0.869725347,-10.28412056,2.424199288,12.91199247,WALKING
-0.656192005,-0.622935891,0.638617516,10.62743282,-18.19556999,13.51125908,1.107460791,25.03148453,WALKING
-0.734097183,-0.749718547,0.82068634,8.125065804,-12.22192955,13.38919258,1.332104591,19.86612026,WALKING
-0.336307466,-2.331357002,2.437046051,20.69030762,18.72198296,29.5019989,3.389324658,40.60750441,WALKING
0.547912955,1.447096348,1.207489967,-9.5135746,-0.503525198,4.546985149,1.962734946,10.5563589,WALKING
-0.734192967,-0.821569681,0.873700142,6.416131496,-9.475428581,12.96195889,1.406189174,17.29054274,WALKING
0.622058153,1.42543757,1.069102287,-9.879775047,-0.198358402,4.546985149,1.887275367,10.87770081,WALKING
0.681605816,1.379551888,1.028759956,-10.00184155,0.106808379,4.852151871,1.850971892,11.1171768,WALKING
0.746076941,1.356245756,0.94765377,-10.06287479,0.045775019,4.91318512,1.814960336,11.19834508,WALKING
0.812573552,1.307793379,0.847310066,-10.06287479,-1.41902554,5.462485313,1.757422444,11.53749663,WALKING
0.89358288,1.266452074,0.669031143,-9.818740845,-3.677259922,6.011785507,1.688192492,12.08600336,WALKING
0.95826292,1.222931385,0.526507378,-9.757708549,-4.775859833,6.255919456,1.640438666,12.53627702,WALKING
0.960047364,1.179600358,0.306005478,-9.5135746,-6.728927135,6.866252422,1.551382383,13.5252351,WALKING
0.968195796,1.127052665,0.057725906,-8.903241158,-8.559928894,7.049352646,1.486937487,14.22088107,WALKING
0.951259434,1.105951428,-0.235142708,-8.048773766,-10.81816292,7.415552616,1.477604536,15.38849663,WALKING
-0.69683224,-0.661206484,0.71797657,9.406765938,-15.38803577,13.45022583,1.199274589,22.4986103,WALKING
0.948725641,1.061537743,-0.44689846,-7.560507298,-11.42849636,7.415552616,1.492200038,15.58082861,WALKING
-1.228664875,-1.930145264,-0.682252884,7.758865356,3.036409378,-10.5892868,2.387581854,13.47415187,WALKING
-1.117649555,-1.944842219,-0.476963997,6.721298218,7.064610958,-10.34515381,2.293261093,14.21642659,WALKING
-0.232733846,-0.011512816,3.719762802,11.23776627,21.58292198,20.53009605,3.727054184,31.83700294,WALKING
-0.195603758,0.116882294,3.736879349,9.28469944,17.86751556,17.66152763,3.743820184,26.78401229,WALKING
-0.213149428,0.247051001,3.718250275,6.96543169,14.57171345,14.97606087,3.732539615,22.02576833,WALKING
-0.146909416,0.361264288,3.702125549,5.012364388,11.82521343,12.29059219,3.722610354,17.77689866,WALKING
-0.06876272,0.494253486,3.626209259,3.059297085,9.017678261,9.673787117,3.660383643,13.57423947,WALKING
0.004723042,0.633340359,3.503588676,1.716563106,6.027043819,7.781753063,3.560375813,9.99137262,WALKING
0.129547328,0.773454189,3.319828987,-0.175470889,3.524676323,6.255919456,3.411198968,7.182663953,WALKING
0.245726094,0.90397644,3.135924339,-1.701304793,1.205408812,4.730085373,3.272854439,5.169251013,WALKING
0.307469338,0.999935329,2.920722961,-3.105072021,-0.74765861,4.058718204,3.102423355,5.164654792,WALKING
